buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
74000.0,74.0,1000.0,257.5279299627329,89.74966046209936,74000,74000.0,853.0985572338104
75000.0,75.0,1000.0,287.8099042709403,119.83908896893138,75000,75000.0,861.4430799484253
76000.0,76.0,1000.0,288.0048395734379,119.08699884269114,76000,76000.0,869.8403022289276
77000.0,77.0,1000.0,293.4151114154783,115.73665456348783,77000,77000.0,878.4806072711945
78000.0,78.0,1000.0,290.57298911920395,120.91506640708039,78000,78000.0,886.7508752346039
79000.0,79.0,1000.0,221.14887808965833,115.57079610355704,79000,79000.0,895.4035801887512
80000.0,80.0,1000.0,289.7724003401008,108.36505442572376,80000,80000.0,904.6316473484039
81000.0,81.0,1000.0,314.3909179913487,38.1043668373114,81000,81000.0,930.875358581543
82000.0,82.0,1000.0,300.49466331481636,115.21450870204798,82000,82000.0,939.5548210144043
83000.0,83.0,1000.0,306.62270548591306,112.55781520773972,83000,83000.0,948.4391441345215
84000.0,84.0,1000.0,298.1842786079087,95.79733913283198,84000,84000.0,958.8778474330902
85000.0,85.0,1000.0,327.81361065628187,125.53298642968251,85000,85000.0,966.8438811302185
86000.0,86.0,1000.0,337.19003547112675,120.39866580160438,86000,86000.0,975.1496210098267
87000.0,87.0,1000.0,331.7123761351075,121.66381688236643,87000,87000.0,983.3689916133881
88000.0,88.0,1000.0,290.03652795219796,124.21732689531048,88000,88000.0,991.4193983078003
89000.0,89.0,1000.0,307.88145560118335,119.07899273741768,89000,89000.0,999.8171851634979
90000.0,90.0,1000.0,326.9767271919895,121.2920022282103,90000,90000.0,1008.0617518424988
91000.0,91.0,1000.0,334.4915001901864,38.993653987120325,91000,91000.0,1033.7069504261017
92000.0,92.0,1000.0,303.57279833889885,119.82972841220634,92000,92000.0,1042.0521249771118
93000.0,93.0,1000.0,329.1282681604187,123.90813501049185,93000,93000.0,1050.1226201057434
94000.0,94.0,1000.0,329.263125091385,104.87004807470647,94000,94000.0,1059.6582312583923
95000.0,95.0,1000.0,349.6660401195859,88.10540558276388,95000,95000.0,1071.0082726478577
96000.0,96.0,1000.0,247.7427342404883,88.04626052713132,96000,96000.0,1082.365938425064
97000.0,97.0,1000.0,329.7892255917647,86.22491707980292,97000,97000.0,1093.9635140895844
98000.0,98.0,1000.0,334.563335285834,90.74440805940597,98000,98000.0,1104.9834768772125
99000.0,99.0,1000.0,359.0106641588611,94.12780026460248,99000,99000.0,1115.6073307991028
100000.0,100.0,1000.0,313.3604968663992,122.95684442551465,100000,100000.0,1123.7402656078339
101000.0,101.0,1000.0,352.7979423521497,37.30949773767743,101000,101000.0,1150.543092250824
102000.0,102.0,1000.0,314.3121666716148,96.60309274242752,102000,102000.0,1160.8947277069092
